TransactionAmount,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,AccountStatus,TransactionType,Channel,CustomerOccupation
617.66,Houston,41.0,40.000000000000014,1.0,5906.58,Normal,Debit,ATM,Engineer
446.39,Houston,63.0,77.0,1.0,7863.6,Normal,Debit,ATM,Retired
377.92,Austin,33.0,204.0,1.0,2254.71,Normal,Debit,Branch,Engineer
11.04000000000002,Milwaukee,30.0,43.0,1.0,6983.04,Normal,Debit,Online,Engineer
275.46,Fort Worth,36.0,67.0,1.0,9697.75,Normal,Debit,ATM,Doctor
179.76,Tucson,78.0,81.0,1.0,5909.52,Normal,Debit,Online,Retired
32.339999999999975,Atlanta,44.0,45.0,1.0,7847.62,Normal,Debit,Branch,Doctor
273.92,Portland,79.0,109.0,1.0,4543.56,Normal,Debit,Branch,Retired
375.45,Fort Worth,19.0,32.0,1.0,1307.23,Normal,Debit,Branch,Student
388.98,Jacksonville,23.0,155.0,1.0,1819.9099999999999,Normal,Debit,ATM,Student
492.84,New York,25.0,38.0,1.0,577.6700000000001,Normal,Debit,ATM,Student
148.85,Atlanta,57.0,25.0,1.0,7802.36,Normal,Debit,ATM,Doctor
119.94999999999999,Tucson,62.0,47.0,5.0,2596.61,Suspicious,Credit,Branch,Retired
391.66,Jacksonville,50.0,103.0,1.0,2406.31,Normal,Debit,Branch,Engineer
185.99,Jacksonville,41.0,53.0,1.0,402.4499999999998,Normal,Credit,Branch,Engineer
322.48,Jacksonville,27.0,57.0,1.0,1238.4300000000003,Normal,Debit,ATM,Student
20.269999999999982,Miami,18.0,22.0,1.0,796.3500000000004,Normal,Debit,Branch,Student
280.61,Atlanta,47.0,129.0,3.0,7888.76,Suspicious,Debit,ATM,Engineer
199.02,Houston,61.0,269.0,1.0,4658.89,Normal,Debit,ATM,Retired
104.23000000000002,Louisville,63.0,108.0,1.0,5009.29,Normal,Credit,Online,Retired
353.59,New York,52.0,109.0,5.0,1822.3400000000001,Suspicious,Credit,Branch,Retired
55.860000000000014,Atlanta,39.0,68.0,1.0,5346.46,Normal,Debit,Online,Engineer
10.769999999999982,New York,31.0,178.0,1.0,10704.95,Normal,Debit,ATM,Doctor
95.54999999999998,Louisville,33.0,51.0,1.0,2434.74,Normal,Debit,Branch,Engineer
477.07,Columbus,27.0,278.0,1.0,6568.07,Normal,Debit,Online,Engineer
9.100000000000023,San Francisco,52.0,63.0,1.0,2791.45,Normal,Credit,Online,Retired
21.410000000000025,Louisville,57.0,99.0,1.0,658.9099999999999,Normal,Debit,Online,Doctor
278.28,Jacksonville,28.0,26.0,1.0,1346.88,Normal,Debit,Branch,Student
388.1,Los Angeles,73.0,40.000000000000014,1.0,3022.12,Normal,Credit,Online,Retired
215.39,Houston,27.0,216.0,1.0,1582.5500000000002,Normal,Debit,ATM,Student
194.37,Milwaukee,66.0,161.0,1.0,14395.88,Normal,Debit,ATM,Doctor
37.69999999999999,Miami,20.0,109.0,1.0,1741.1,Normal,Debit,ATM,Student
19.589999999999975,Charlotte,64.0,122.0,1.0,1061.69,Normal,Debit,Branch,Retired
81.35,Houston,41.0,103.0,1.0,7192.45,Normal,Debit,Online,Engineer
314.54,Milwaukee,58.0,228.0,1.0,9923.45,Normal,Credit,Branch,Engineer
466.64,Milwaukee,58.0,11.0,1.0,10915.11,Normal,Debit,ATM,Doctor
397.01,Los Angeles,22.0,100.0,1.0,719.5200000000004,Normal,Debit,ATM,Student
472.48,New York,55.0,87.0,1.0,7128.82,Normal,Debit,Branch,Engineer
67.15,New York,59.0,14.0,1.0,9028.49,Normal,Debit,Online,Doctor
102.67000000000002,Albuquerque,79.0,119.0,1.0,4656.94,Normal,Debit,Branch,Retired
460.09,Jacksonville,35.0,146.0,3.0,6990.64,Suspicious,Credit,Online,Doctor
453.49,Atlanta,66.0,147.0,1.0,6366.43,Normal,Debit,Branch,Doctor
267.17,Atlanta,26.0,170.0,1.0,1382.62,Normal,Debit,ATM,Student
111.25999999999999,Atlanta,66.0,43.0,1.0,14350.11,Normal,Debit,ATM,Doctor
121.17000000000002,Milwaukee,68.0,158.0,1.0,12990.77,Normal,Debit,ATM,Doctor
213.28,Atlanta,51.0,94.0,1.0,4835.91,Normal,Debit,Branch,Retired
187.88,Milwaukee,60.0,180.0,1.0,2154.58,Normal,Debit,ATM,Engineer
471.88,Austin,34.0,141.0,1.0,14833.34,Normal,Credit,Online,Doctor
83.79000000000002,Milwaukee,57.0,47.0,1.0,5061.3,Normal,Debit,ATM,Engineer
212.14,Austin,72.0,105.0,1.0,7225.06,Normal,Debit,Branch,Retired
99.16,San Francisco,79.0,202.0,1.0,2607.58,Normal,Debit,Online,Retired
839.3300000000002,Louisville,60.0,86.0,1.0,11538.97,Normal,Credit,Branch,Doctor
29.910000000000025,Tucson,76.0,43.0,3.0,2834.84,Fraud,Credit,Online,Retired
4.240000000000009,Austin,38.0,38.0,1.0,7822.73,Normal,Debit,Online,Engineer
50.28999999999999,Austin,58.0,64.0,1.0,7604.9,Normal,Credit,Online,Doctor
135.85,Jacksonville,57.0,269.0,1.0,1480.3900000000003,Normal,Debit,Online,Retired
368.53,Austin,68.0,34.0,1.0,13696.31,Normal,Debit,Branch,Doctor
17.94999999999999,Sacramento,64.0,135.0,1.0,12344.9,Normal,Credit,Branch,Doctor
127.80000000000001,Milwaukee,31.0,47.0,1.0,8630.99,Normal,Credit,Branch,Engineer
16.730000000000018,Houston,45.0,47.999999999999986,1.0,2202.62,Normal,Debit,Online,Engineer
317.12,Fort Worth,44.0,80.0,1.0,14409.74,Normal,Debit,Branch,Doctor
476.63,Charlotte,79.0,115.0,1.0,4894.25,Normal,Debit,ATM,Retired
156.58,Portland,24.0,160.0,1.0,8981.61,Normal,Debit,Branch,Student
55.12000000000003,Houston,34.0,261.0,1.0,3791.99,Normal,Credit,Online,Engineer
15.740000000000009,Denver,27.0,38.0,1.0,690.1599999999999,Normal,Debit,Branch,Student
353.68,Milwaukee,70.0,145.0,1.0,6777.12,Normal,Debit,Online,Retired
297.15,Milwaukee,76.0,178.0,1.0,5449.37,Normal,Debit,Online,Retired
647.85,Omaha,36.0,121.0,1.0,13779.97,Normal,Debit,Branch,Doctor
75.04000000000002,El Paso,49.0,178.0,1.0,9648.6,Normal,Debit,ATM,Engineer
273.92,Milwaukee,28.0,35.0,1.0,1029.1499999999996,Normal,Debit,Online,Student
215.8,Jacksonville,51.0,66.0,1.0,3656.62,Normal,Credit,Branch,Retired
963.77,Louisville,41.0,248.0,1.0,6710.51,Normal,Debit,ATM,Engineer
420.6,Louisville,26.0,55.0,1.0,1778.75,Normal,Debit,Branch,Student
688.36,Houston,23.0,22.0,1.0,5191.13,Normal,Credit,Branch,Student
285.18,Sacramento,55.0,150.0,1.0,14847.97,Normal,Credit,Branch,Doctor
213.55,Atlanta,63.0,15.0,1.0,5238.37,Normal,Debit,ATM,Doctor
463.11,Milwaukee,51.0,159.0,1.0,10238.82,Normal,Credit,Branch,Doctor
150.03,Columbus,73.0,176.0,1.0,7491.42,Normal,Debit,ATM,Retired
428.61,Jacksonville,51.0,131.0,1.0,2116.36,Normal,Debit,Branch,Retired
309.56,Charlotte,58.0,147.0,1.0,972.04,Normal,Debit,Online,Doctor
377.08,Atlanta,26.0,71.0,1.0,6430.86,Normal,Credit,Branch,Student
77.25000000000003,Milwaukee,68.0,157.0,1.0,14077.97,Normal,Debit,Branch,Doctor
146.92,Portland,64.0,272.0,1.0,3990.6,Normal,Debit,ATM,Retired
126.6,Austin,22.0,146.0,1.0,961.6499999999996,Normal,Debit,Branch,Student
101.33999999999997,Atlanta,24.0,46.0,1.0,703.2600000000002,Normal,Debit,ATM,Student
184.97,Denver,58.0,268.0,1.0,1156.67,Normal,Debit,Branch,Doctor
451.15,Jacksonville,46.0,175.0,1.0,1356.4700000000003,Normal,Debit,ATM,Engineer
516.47,Charlotte,25.0,94.0,1.0,1305.06,Normal,Credit,ATM,Student
880.04,Sacramento,25.0,29.0,1.0,261.97000000000025,Normal,Debit,ATM,Student
353.69,Austin,59.0,163.0,1.0,9500.79,Normal,Debit,Online,Engineer
66.69000000000003,Austin,25.0,140.0,1.0,1210.3300000000004,Normal,Credit,Branch,Student
95.75,Los Angeles,31.0,169.0,1.0,337.6199999999999,Normal,Debit,Branch,Engineer
43.91,Albuquerque,27.0,86.0,1.0,1806.6800000000003,Normal,Debit,Online,Student
98.03,El Paso,54.0,165.0,1.0,6323.45,Normal,Debit,Branch,Engineer
617.66,Atlanta,42.0,128.0,1.0,7155.95,Normal,Debit,ATM,Engineer
888.5700000000002,Austin,62.0,102.0,1.0,7896.14,Normal,Debit,Online,Retired
107.48000000000002,Omaha,22.0,129.0,1.0,591.2299999999996,Normal,Debit,Branch,Student
36.56999999999999,Omaha,62.0,69.0,1.0,2583.07,Normal,Debit,ATM,Retired
575.62,Charlotte,43.0,129.0,1.0,234.40999999999985,Normal,Debit,Online,Doctor
84.88999999999999,Austin,37.0,70.0,1.0,4735.61,Normal,Debit,ATM,Engineer
832.3,Austin,69.0,86.0,1.0,6617.52,Normal,Credit,Branch,Retired
180.65,Charlotte,22.0,38.0,5.0,816.0100000000002,Suspicious,Debit,Branch,Student
7.759999999999991,Milwaukee,52.0,84.0,1.0,7393.11,Normal,Credit,Online,Retired
109.30000000000001,Fort Worth,56.0,27.0,1.0,13510.11,Normal,Debit,Branch,Doctor
230.08,Austin,79.0,124.0,1.0,4466.1,Normal,Debit,Online,Retired
361.92,Houston,54.0,111.0,1.0,7474.31,Normal,Debit,ATM,Retired
71.29000000000002,Jacksonville,68.0,55.0,2.0,7225.63,Normal,Debit,ATM,Retired
122.44999999999999,New York,46.0,98.0,1.0,7255.49,Normal,Debit,Branch,Doctor
642.53,Atlanta,65.0,128.0,1.0,11417.91,Normal,Debit,ATM,Doctor
62.860000000000014,Houston,25.0,31.0,1.0,1040.4300000000003,Normal,Debit,Branch,Student
175.21,Atlanta,69.0,69.0,1.0,6039.04,Normal,Credit,ATM,Doctor
168.0,Tucson,32.0,11.0,1.0,3498.58,Normal,Credit,Branch,Engineer
11.45999999999998,Jacksonville,67.0,73.0,1.0,6628.75,Normal,Debit,Online,Retired
382.07,Omaha,62.0,147.0,1.0,10156.09,Normal,Credit,Branch,Doctor
13.480000000000018,Milwaukee,18.0,20.0,3.0,521.8800000000001,Normal,Debit,Online,Student
65.32,Atlanta,28.0,54.0,1.0,9165.02,Normal,Debit,ATM,Student
83.07000000000002,Miami,27.0,291.0,4.0,6704.76,Fraud,Debit,Branch,Engineer
730.1,Jacksonville,77.0,93.0,1.0,6384.05,Normal,Credit,Branch,Retired
85.31,Atlanta,62.0,27.0,1.0,6095.65,Normal,Debit,ATM,Retired
726.61,Milwaukee,18.0,277.0,1.0,1008.7600000000002,Normal,Debit,ATM,Student
130.4,Austin,45.0,63.0,1.0,4381.24,Normal,Debit,Branch,Engineer
68.1,Milwaukee,20.0,47.0,1.0,1382.8000000000002,Normal,Debit,ATM,Student
65.25999999999999,Sacramento,26.0,72.0,1.0,7380.63,Normal,Debit,Branch,Student
191.62,Jacksonville,63.0,51.0,1.0,1981.67,Normal,Debit,Branch,Doctor
212.88,Jacksonville,39.0,122.0,1.0,7036.72,Normal,Debit,Online,Doctor
88.38,Milwaukee,30.0,138.0,1.0,3707.82,Normal,Debit,ATM,Engineer
48.77000000000001,Austin,42.0,51.0,1.0,2040.1599999999999,Normal,Credit,Online,Engineer
289.1,Louisville,27.0,206.0,1.0,267.52999999999975,Normal,Debit,ATM,Student
390.09,El Paso,26.0,49.0,1.0,2617.23,Normal,Debit,Online,Engineer
48.28999999999999,Austin,37.0,242.0,1.0,8883.4,Normal,Debit,Online,Engineer
333.83,Jacksonville,63.0,135.0,1.0,1660.6599999999999,Normal,Debit,ATM,Retired
1074.29,Portland,67.0,79.0,1.0,2011.6,Normal,Debit,Branch,Retired
100.26999999999998,Miami,79.0,51.0,1.0,4309.9,Normal,Debit,Online,Retired
44.53999999999999,Austin,31.0,164.0,1.0,362.39999999999964,Normal,Debit,ATM,Engineer
1156.18,Milwaukee,52.0,40.000000000000014,1.0,836.6900000000005,Normal,Credit,Online,Doctor
82.17000000000002,Fort Worth,28.0,20.999999999999986,1.0,1913.06,Normal,Debit,Branch,Student
1045.45,Louisville,19.0,150.0,1.0,563.46,Normal,Debit,Online,Student
447.42,Charlotte,32.0,65.0,1.0,6133.22,Normal,Debit,Online,Engineer
590.26,Austin,25.0,47.999999999999986,1.0,1068.2799999999993,Normal,Credit,Branch,Student
192.73,Milwaukee,71.0,157.0,1.0,2037.75,Normal,Debit,Branch,Retired
146.01,San Francisco,26.0,269.0,1.0,221.78999999999996,Normal,Debit,Online,Student
136.05,Atlanta,24.0,63.0,3.0,1127.54,Normal,Debit,Online,Student
11.569999999999993,New York,56.0,64.0,1.0,2061.61,Normal,Credit,Branch,Retired
102.34,Austin,51.0,78.0,1.0,9326.28,Normal,Debit,Online,Doctor
7.819999999999993,Atlanta,36.0,273.0,1.0,2240.49,Normal,Debit,ATM,Engineer
79.43,Dallas,74.0,72.0,1.0,6579.37,Normal,Debit,ATM,Retired
386.97,Austin,58.0,137.0,1.0,1876.35,Normal,Debit,Branch,Retired
51.22,Jacksonville,23.0,82.0,1.0,1664.5900000000001,Normal,Debit,Branch,Student
256.05,Milwaukee,54.0,35.0,1.0,6910.18,Normal,Debit,ATM,Retired
7.7900000000000205,Los Angeles,34.0,298.0,1.0,1319.85,Normal,Debit,Branch,Doctor
233.71,Louisville,63.0,11.0,1.0,6095.5,Normal,Debit,Branch,Doctor
176.37,Atlanta,55.0,126.0,1.0,2420.86,Normal,Debit,Branch,Retired
122.63,Milwaukee,21.0,153.0,1.0,359.0600000000004,Normal,Debit,Branch,Student
86.41,Jacksonville,75.0,125.0,1.0,3128.71,Normal,Debit,ATM,Retired
21.569999999999993,San Francisco,54.0,71.0,1.0,7587.48,Normal,Debit,ATM,Retired
82.67000000000002,Milwaukee,26.0,46.0,1.0,290.59000000000015,Normal,Debit,Branch,Student
451.35,Louisville,47.0,223.0,1.0,7707.96,Normal,Credit,Branch,Engineer
299.42,Austin,63.0,53.0,1.0,4735.41,Normal,Credit,Branch,Retired
543.47,Los Angeles,18.0,122.0,1.0,6165.03,Normal,Debit,ATM,Student
346.76,Austin,21.0,116.0,1.0,1637.75,Normal,Credit,Branch,Student
47.48000000000002,El Paso,24.0,66.0,1.0,585.5200000000004,Normal,Debit,Branch,Student
64.92000000000002,Atlanta,58.0,236.0,1.0,5481.76,Normal,Debit,Branch,Engineer
350.72,Jacksonville,28.0,47.999999999999986,1.0,1982.9,Normal,Credit,ATM,Student
3.8000000000000114,Charlotte,65.0,174.0,1.0,5766.96,Normal,Debit,Online,Doctor
22.54000000000002,El Paso,26.0,42.0,1.0,7139.11,Normal,Debit,Online,Engineer
767.14,Atlanta,62.0,38.0,1.0,4732.57,Normal,Credit,Branch,Retired
167.47,Sacramento,35.0,103.0,1.0,2293.13,Normal,Debit,ATM,Engineer
43.650000000000006,Charlotte,30.0,212.0,1.0,2870.67,Normal,Credit,Branch,Engineer
391.08,Jacksonville,56.0,105.0,1.0,6885.16,Normal,Debit,Online,Retired
390.77,Portland,44.0,34.0,1.0,5500.56,Normal,Debit,Online,Doctor
508.1600000000001,Atlanta,39.0,131.0,1.0,5609.44,Normal,Debit,ATM,Engineer
36.75999999999999,Tucson,65.0,108.0,1.0,1228.9300000000003,Normal,Credit,Online,Retired
332.33,Atlanta,27.0,101.0,1.0,192.6300000000001,Normal,Debit,ATM,Student
362.09,New York,32.0,31.0,1.0,6590.28,Normal,Debit,Branch,Engineer
42.579999999999984,Austin,30.0,80.0,1.0,13485.0,Normal,Debit,Online,Doctor
122.35,Atlanta,53.0,188.0,1.0,6472.5,Normal,Credit,Branch,Retired
248.66,Jacksonville,28.0,113.0,1.0,2571.39,Normal,Debit,Online,Engineer
461.25,Sacramento,54.0,171.0,1.0,676.1000000000004,Normal,Credit,Online,Doctor
61.77000000000001,Charlotte,56.0,49.0,1.0,12352.2,Normal,Debit,Branch,Doctor
268.92,Jacksonville,29.0,148.0,1.0,8765.38,Normal,Debit,Branch,Engineer
303.97,Fort Worth,24.0,77.0,5.0,1590.88,Suspicious,Debit,Online,Student
219.02,Austin,54.0,68.0,1.0,7375.73,Normal,Credit,Online,Engineer
125.13999999999999,Louisville,20.0,31.0,1.0,1845.1800000000003,Normal,Debit,Branch,Student
47.599999999999994,Austin,53.0,115.0,1.0,1382.5100000000002,Normal,Debit,Online,Engineer
592.82,Houston,74.0,248.0,1.0,7508.98,Normal,Debit,Online,Retired
372.5,Milwaukee,22.0,211.0,1.0,3901.82,Normal,Debit,ATM,Student
4.720000000000027,Fort Worth,32.0,20.0,1.0,4792.01,Normal,Debit,Branch,Engineer
144.93,Jacksonville,42.0,74.0,1.0,6887.52,Normal,Debit,Branch,Engineer
316.56,Denver,28.0,261.0,1.0,8643.51,Normal,Debit,Online,Engineer
9.180000000000007,San Francisco,22.0,140.0,1.0,887.3199999999997,Normal,Debit,Online,Student
421.25,Fort Worth,25.0,66.0,1.0,7174.69,Normal,Debit,Online,Student
185.71000000000004,Milwaukee,48.0,194.0,1.0,2679.91,Normal,Debit,Branch,Engineer
1432.02,Louisville,60.0,138.0,1.0,4315.07,Normal,Debit,Branch,Retired
26.269999999999982,Portland,45.0,177.0,1.0,8853.93,Normal,Credit,Online,Engineer
297.03,Austin,61.0,151.0,1.0,1088.6200000000003,Normal,Debit,Online,Retired
341.67,Omaha,53.0,96.0,5.0,1442.29,Suspicious,Debit,Branch,Retired
99.51999999999995,Austin,52.0,127.0,1.0,3798.09,Normal,Debit,ATM,Engineer
881.1000000000001,Milwaukee,28.0,16.0,1.0,9951.68,Normal,Debit,Branch,Student
139.69,New York,52.0,180.0,1.0,9567.94,Normal,Debit,Online,Engineer
42.72,Milwaukee,37.0,143.0,1.0,2669.66,Normal,Debit,ATM,Engineer
112.72,Washington,31.0,17.0,1.0,9630.0,Normal,Debit,Branch,Doctor
568.88,Milwaukee,19.0,105.0,1.0,1307.8599999999997,Normal,Debit,Branch,Student
189.03,Charlotte,28.0,50.0,1.0,1916.46,Normal,Debit,ATM,Student
199.8,Houston,20.0,163.0,1.0,167.27999999999975,Normal,Debit,ATM,Student
189.07999999999998,Miami,68.0,238.0,1.0,10790.8,Normal,Debit,Branch,Doctor
958.9000000000001,Houston,31.0,135.0,1.0,9977.49,Normal,Debit,Branch,Engineer
409.59,Albuquerque,35.0,50.0,1.0,14563.02,Normal,Debit,Online,Doctor
349.34,New York,28.0,245.0,1.0,614.1400000000003,Normal,Credit,ATM,Student
283.15,Louisville,24.0,180.0,1.0,603.79,Normal,Debit,Online,Student
151.82,Jacksonville,51.0,105.0,1.0,2197.12,Normal,Debit,ATM,Retired
438.59,Austin,37.0,103.0,1.0,8994.39,Normal,Debit,Online,Engineer
590.57,Milwaukee,79.0,93.0,1.0,3224.6,Normal,Debit,ATM,Retired
63.74000000000004,Jacksonville,63.0,31.0,1.0,4336.4,Normal,Debit,Online,Retired
77.01999999999998,Miami,59.0,132.0,1.0,800.8299999999999,Normal,Credit,Online,Doctor
501.15,Milwaukee,47.0,208.0,1.0,8821.84,Normal,Debit,Branch,Engineer
917.81,Atlanta,64.0,75.0,2.0,3173.17,Normal,Debit,ATM,Retired
8.949999999999989,Charlotte,76.0,102.0,1.0,3299.84,Normal,Debit,Online,Retired
173.6,Austin,21.0,160.0,1.0,421.4399999999996,Normal,Debit,Online,Student
149.40000000000003,Jacksonville,53.0,123.0,1.0,1035.2200000000007,Normal,Debit,ATM,Retired
388.21,Columbus,53.0,237.0,1.0,9724.49,Normal,Credit,Branch,Doctor
484.3,Atlanta,61.0,230.0,3.0,7910.3,Normal,Credit,Online,Retired
126.04000000000002,Charlotte,65.0,167.0,1.0,6041.69,Normal,Credit,Branch,Retired
52.03999999999999,Jacksonville,50.0,31.0,1.0,8436.12,Normal,Credit,Branch,Doctor
389.7,Austin,62.0,216.0,1.0,7125.15,Normal,Credit,Branch,Doctor
161.1,Miami,19.0,104.0,1.0,239.1199999999999,Normal,Credit,ATM,Student
309.77,Austin,67.0,137.0,1.0,4378.14,Normal,Credit,Online,Retired
838.5700000000002,Milwaukee,41.0,273.0,1.0,14576.47,Normal,Debit,ATM,Doctor
202.55,Dallas,21.0,34.0,2.0,701.7299999999996,Normal,Debit,ATM,Student
724.18,Fort Worth,41.0,134.0,1.0,10922.78,Normal,Debit,Branch,Doctor
124.98000000000002,Washington,24.0,78.0,1.0,642.0,Normal,Debit,ATM,Student
487.32,Atlanta,52.0,164.0,1.0,7707.96,Normal,Debit,Branch,Doctor
635.91,Jacksonville,46.0,78.0,1.0,13267.09,Normal,Credit,Branch,Doctor
205.65,Houston,62.0,144.0,1.0,3582.16,Normal,Debit,Branch,Retired
39.410000000000025,Louisville,25.0,132.0,1.0,921.9099999999999,Normal,Debit,Branch,Student
254.0,Milwaukee,35.0,63.0,1.0,5788.53,Normal,Debit,Branch,Doctor
436.8,Houston,36.0,213.0,1.0,4515.43,Normal,Debit,Branch,Engineer
224.73,Miami,76.0,63.0,1.0,7551.89,Normal,Debit,Branch,Retired
752.69,Dallas,65.0,115.0,1.0,14489.69,Normal,Credit,ATM,Doctor
78.5,Austin,31.0,41.0,1.0,13991.5,Normal,Credit,Branch,Doctor
50.0,Jacksonville,53.0,87.0,1.0,185.8699999999999,Normal,Credit,ATM,Doctor
132.42,Denver,18.0,164.0,1.0,726.3900000000003,Normal,Debit,ATM,Student
11.670000000000016,Fort Worth,76.0,105.0,1.0,7458.63,Normal,Debit,Branch,Retired
83.16,Los Angeles,61.0,177.0,1.0,3065.87,Normal,Debit,ATM,Retired
149.02,Fort Worth,46.0,176.0,1.0,9379.72,Normal,Credit,Branch,Engineer
74.26999999999998,Houston,59.0,148.0,1.0,13696.61,Normal,Credit,Online,Doctor
876.5700000000002,Portland,62.0,118.0,1.0,3743.63,Normal,Credit,ATM,Retired
615.58,Jacksonville,42.0,133.0,1.0,14343.0,Normal,Debit,ATM,Doctor
643.03,Jacksonville,36.0,52.0,1.0,2882.16,Normal,Credit,Online,Engineer
7.949999999999989,Milwaukee,79.0,65.0,1.0,5631.2,Normal,Debit,ATM,Retired
270.92,Louisville,77.0,143.0,1.0,4574.43,Normal,Credit,Branch,Retired
499.48,Charlotte,24.0,133.0,1.0,1242.62,Normal,Debit,ATM,Student
841.5,Atlanta,25.0,287.0,1.0,352.3100000000004,Normal,Credit,Branch,Student
138.82000000000002,Fort Worth,77.0,53.0,1.0,3100.22,Normal,Debit,Online,Retired
231.46,Miami,60.0,83.0,1.0,4707.24,Normal,Credit,Branch,Engineer
292.08,Columbus,72.0,32.0,1.0,7950.48,Normal,Debit,ATM,Retired
63.97999999999999,Louisville,54.0,258.0,1.0,7954.12,Normal,Debit,Online,Doctor
235.21,Atlanta,67.0,74.0,1.0,5946.61,Normal,Debit,Branch,Doctor
201.73,Louisville,57.0,78.0,1.0,6650.71,Normal,Debit,Online,Engineer
161.31,Milwaukee,28.0,13.000000000000014,1.0,1268.67,Normal,Debit,ATM,Student
18.410000000000025,Atlanta,53.0,168.0,1.0,8287.54,Normal,Debit,Branch,Doctor
471.75,Austin,34.0,41.0,1.0,12948.5,Normal,Credit,Branch,Doctor
290.02,Milwaukee,55.0,246.0,1.0,4746.71,Normal,Debit,Branch,Engineer
48.05000000000001,New York,27.0,38.0,1.0,5334.97,Normal,Debit,Branch,Engineer
359.42,Louisville,55.0,30.0,1.0,1765.4499999999998,Normal,Debit,Branch,Doctor
32.910000000000025,Fort Worth,19.0,255.0,1.0,427.3000000000002,Normal,Debit,Online,Student
3.8000000000000114,Denver,67.0,140.0,1.0,6285.39,Normal,Debit,Branch,Retired
31.810000000000002,Fort Worth,51.0,149.0,1.0,1406.6,Normal,Debit,Online,Retired
220.2,Atlanta,28.0,102.0,1.0,1075.15,Normal,Debit,Online,Student
476.03,Houston,77.0,99.0,1.0,5958.34,Normal,Credit,Branch,Retired
141.91,Miami,23.0,49.0,1.0,791.9700000000003,Normal,Debit,Branch,Student
95.82999999999998,Washington,27.0,91.0,1.0,1726.4,Normal,Debit,Online,Student
51.150000000000006,Los Angeles,46.0,199.0,1.0,8992.25,Normal,Credit,Branch,Engineer
1192.2,Jacksonville,60.0,103.0,5.0,7816.41,Fraud,Credit,Branch,Retired
50.75,Atlanta,62.0,185.0,1.0,8271.47,Normal,Debit,ATM,Doctor
185.07,Jacksonville,22.0,159.0,1.0,636.4200000000001,Normal,Debit,Branch,Student
293.54,Sacramento,40.0,45.0,1.0,2290.1,Normal,Debit,Online,Engineer
23.379999999999995,Houston,32.0,89.0,1.0,9968.49,Normal,Debit,Branch,Engineer
285.26,Atlanta,28.0,93.0,1.0,167.72000000000025,Normal,Debit,ATM,Student
129.48,Atlanta,31.0,179.0,1.0,7581.7,Normal,Debit,ATM,Engineer
743.03,New York,50.0,174.0,1.0,4111.38,Normal,Debit,ATM,Engineer
297.86,Milwaukee,28.0,96.0,1.0,1680.1400000000003,Normal,Credit,ATM,Student
231.92,New York,66.0,12.0,1.0,5715.08,Normal,Debit,ATM,Doctor
295.82,Jacksonville,47.0,46.0,1.0,5897.73,Normal,Credit,Branch,Engineer
302.86,Los Angeles,55.0,275.0,1.0,5239.24,Normal,Debit,Online,Doctor
81.07999999999998,Omaha,58.0,56.0,1.0,7788.91,Normal,Debit,ATM,Engineer
775.6,Atlanta,79.0,158.0,1.0,3898.64,Normal,Credit,Branch,Retired
178.43,Louisville,26.0,136.0,1.0,1214.9300000000003,Normal,Debit,Branch,Student
211.91,New York,20.0,181.0,1.0,927.4700000000003,Normal,Debit,Online,Student
17.20999999999998,Omaha,23.0,219.0,1.0,914.1599999999999,Normal,Debit,Online,Student
124.22,Charlotte,23.0,172.0,1.0,9695.04,Normal,Debit,ATM,Student
38.370000000000005,Austin,63.0,135.0,1.0,8647.04,Normal,Debit,ATM,Doctor
269.79,Austin,52.0,17.0,1.0,1292.1,Normal,Debit,ATM,Engineer
605.42,Atlanta,21.0,33.0,1.0,392.34000000000015,Normal,Debit,ATM,Student
11.189999999999998,Austin,60.0,40.000000000000014,1.0,9877.17,Normal,Debit,ATM,Engineer
29.189999999999998,Milwaukee,58.0,41.0,1.0,12059.85,Normal,Credit,Branch,Doctor
701.7,Atlanta,61.0,64.0,1.0,6643.24,Normal,Credit,Online,Retired
862.3400000000001,Atlanta,57.0,72.0,1.0,9903.48,Normal,Debit,Branch,Doctor
410.97,Los Angeles,22.0,45.0,1.0,151.42000000000007,Normal,Debit,ATM,Student
36.96999999999997,Milwaukee,41.0,79.0,1.0,2850.92,Normal,Debit,Branch,Engineer
137.59,Milwaukee,30.0,95.0,1.0,10679.67,Normal,Debit,ATM,Doctor
168.11,New York,51.0,12.0,1.0,10652.13,Normal,Credit,Online,Doctor
430.98,Louisville,24.0,93.0,1.0,569.25,Normal,Debit,Branch,Student
13.870000000000005,Milwaukee,24.0,20.0,1.0,954.8299999999999,Normal,Debit,Branch,Student
642.68,Jacksonville,76.0,66.0,1.0,1831.1999999999998,Normal,Debit,ATM,Retired
175.07,Milwaukee,28.0,169.0,2.0,9274.64,Normal,Debit,Online,Engineer
302.82,Jacksonville,36.0,175.0,1.0,9384.54,Normal,Debit,ATM,Engineer
1647.74,Louisville,67.0,52.0,1.0,1483.8400000000001,Normal,Debit,ATM,Retired
406.81,New York,66.0,84.0,1.0,1968.3599999999997,Normal,Debit,Online,Retired
256.3,New York,53.0,172.0,1.0,4203.05,Normal,Debit,Online,Retired
80.95999999999998,Jacksonville,19.0,97.0,1.0,959.9400000000005,Normal,Credit,Online,Student
